,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Item_Outlet_Sales
8678,NCH07,13.15,Non-Edible,0.093044518,Household,158.4604,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,2271.296138
8679,FDS23,4.635,Low Fat,0.140771867,Breads,129.4994,OUT013,26,High,Tier 3,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,2098.922157
8680,FDO49,10.6,Regular,0.033186809,Breakfast,49.1008,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1248.919095,Low_Sales_Item_Type,650.9847992
8681,FDS35,9.3,Low Fat,0.11139344,Breads,65.2826,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,1021.850457
8682,DRK39,7.02,Low Fat,0.049966527,Dairy,82.525,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1340.311665,High_Sales_Item_Type,1326.860444
8683,DRI39,13.8,Low Fat,0.097212998,Dairy,58.293,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1340.311665,High_Sales_Item_Type,909.5631244
8684,FDV04,7.825,Regular,0.150863781,Frozen Foods,158.0288,OUT017,6,Medium,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1945.463025
8685,NCN14,19.1,Non-Edible,0.091900406,Others,182.5608,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,3005.038076
8686,FDH08,7.51,Low Fat,0.017414576,Fruits and Vegetables,231.101,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3368.430896
8687,FDS20,8.85,Low Fat,0.053866912,Fruits and Vegetables,183.0292,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3054.055814
8688,FDV40,17.35,Low Fat,0.014714625,Frozen Foods,75.4038,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1056.929608
8689,FDZ48,17.75,Low Fat,0.127140836,Baking Goods,110.5544,OUT010,15,Medium,Tier 3,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,226.0163229
8690,FDS24,20.08910944,Regular,0.061923154,Baking Goods,87.5514,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1165.308787,Low_Sales_Item_Type,2409.584501
8691,FDK44,16.6,Low Fat,0.122417514,Fruits and Vegetables,174.3738,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2384.836539
8692,FDS48,15.15,Low Fat,0.06595278,Baking Goods,150.4708,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2427.268083
8693,FDK26,5.46,Regular,0.053858378,Canned,186.924,OUT010,15,Medium,Tier 3,Grocery Store,Food,1332.243074,High_Sales_Item_Type,587.309525
8694,FDD23,9.5,Regular,0.048784266,Starchy Foods,188.5898,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,3342.234826
8695,NCH54,13.5,Non-Edible,0.073080167,Household,161.492,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2883.200324
8696,NCP14,8.275,Non-Edible,0.184602443,Household,106.5306,OUT010,15,Medium,Tier 3,Grocery Store,Non-Consumable,1327.838316,High_Sales_Item_Type,232.1943218
8697,FDM60,10.8,Regular,0.080582001,Baking Goods,39.4138,OUT010,15,Medium,Tier 3,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,107.0427581
8698,FDV24,5.635,Low Fat,0.103856487,Baking Goods,151.305,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2453.80122
8699,FDH08,7.51,Low Fat,0.017500079,Fruits and Vegetables,228.801,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1400.923903,High_Sales_Item_Type,3031.530609
8700,FDS12,8.151798319,Low Fat,0.173275373,Baking Goods,127.6362,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1165.308787,Low_Sales_Item_Type,3330.602811
8701,FDR39,20.08910944,Low Fat,0.083393481,Meat,180.6292,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1246.692408,Low_Sales_Item_Type,5004.13591
8702,FDP12,10.03119577,Regular,0.0450476,Baking Goods,36.4874,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1165.308787,Low_Sales_Item_Type,1245.019531
8703,DRF60,10.03119577,Low Fat,0.051816577,Soft Drinks,236.4564,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1229.886669,Low_Sales_Item_Type,5124.664588
8704,FDC09,15.5,Regular,0.026297031,Fruits and Vegetables,102.7332,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1858.598779
8705,FDF50,4.905,Low Fat,0.117808305,Canned,198.5768,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1332.243074,High_Sales_Item_Type,2994.073179
8706,FDG28,9.285,Regular,0.049270974,Frozen Foods,243.9144,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,3582.959807
8707,NCE19,8.97,Non-Edible,0.093540749,Household,55.4956,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,869.1716118
8708,NCM53,18.75,Non-Edible,0.087105823,Health and Hygiene,108.228,OUT010,15,Medium,Tier 3,Grocery Store,Non-Consumable,1218.181979,Low_Sales_Item_Type,279.6472138
8709,NCN18,8.895,Non-Edible,0.06595278,Household,110.9544,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1439.235873
8710,FDF32,16.35,Low Fat,0.068068082,Fruits and Vegetables,199.1426,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3387.461922
8711,FDF11,10.195,Regular,0.01761655,Starchy Foods,239.4538,OUT013,26,High,Tier 3,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,3561.68042
8712,DRI59,9.5,Low Fat,0.040898157,Hard Drinks,225.2088,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,4340.863939
8713,NCG54,12.1,Non-Edible,0.079791176,Household,169.5106,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2940.861606
8714,FDM44,12.5,Low Fat,0.031049674,Fruits and Vegetables,101.399,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1486.706626
8715,FDT57,15.2,Low Fat,0.019112323,Snack Foods,236.2248,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,2252.522742
8716,FDV24,5.635,Low Fat,0.103272336,Baking Goods,151.205,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2418.468272
8717,FDI50,8.151798319,Regular,0.054001526,Canned,227.8352,OUT019,28,Small,Tier 1,Grocery Store,Food,1332.243074,High_Sales_Item_Type,484.3759086
8718,FDS09,8.895,Regular,0.081073148,Snack Foods,51.2008,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,856.359018
8719,NCC31,8.151798319,Non-Edible,0.019774239,Household,154.5972,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1327.838316,High_Sales_Item_Type,3650.712959
8720,FDQ07,15.9666819,Regular,0.153038134,Fruits and Vegetables,219.0456,OUT019,28,Small,Tier 1,Grocery Store,Food,1400.923903,High_Sales_Item_Type,502.2638965
8721,FDC22,6.89,Regular,0.13720009,Snack Foods,191.882,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3193.595066
8722,FDZ56,16.25,Low Fat,0.02573698,Fruits and Vegetables,169.3474,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2596.865111
8723,FDZ40,8.151798319,Low Fat,0.070354806,Frozen Foods,53.9298,OUT019,28,Small,Tier 1,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,171.4121616
8724,FDS46,18.05858931,Regular,0.047028483,Snack Foods,118.3782,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,2563.147236
8725,DRD24,13.85,Low Fat,0.030857538,Soft Drinks,140.6154,OUT045,11,Medium,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1684.918262
8726,FDV45,16.75,Low Fat,0.045302246,Snack Foods,189.1556,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3308.737413
8727,FDL26,18,Low Fat,0.073341257,Canned,155.7972,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,3282.596597
8728,FDA56,9.21,Low Fat,0.00880049,Fruits and Vegetables,123.0414,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1400.923903,High_Sales_Item_Type,1724.226486
8729,FDN27,20.85,Low Fat,0.039562497,Meat,118.1808,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,1731.609918
8730,FDM20,10,Low Fat,0.038745948,Fruits and Vegetables,245.0144,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,4601.476554
8731,FDO16,5.48,Low Fat,0.015193653,Frozen Foods,82.825,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1718.43846
8732,FDL03,19.25,Regular,0.027075481,Meat,195.611,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,3346.26369
8733,FDE58,18.5,Low Fat,0.052068722,Snack Foods,117.0124,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2091.576847
8734,FDI02,15.9666819,Regular,0.114010306,Canned,112.2202,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1332.243074,High_Sales_Item_Type,3079.150209
8735,NCC55,10.03119577,Non-Edible,0.111641021,Household,38.8848,OUT019,28,Small,Tier 1,Grocery Store,Non-Consumable,1327.838316,High_Sales_Item_Type,87.63008305
8736,FDR03,15.7,Regular,0.008771522,Meat,205.798,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1246.692408,Low_Sales_Item_Type,2870.386368
8737,FDB14,20.25,Regular,0.103304968,Canned,92.612,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1627.15796
8738,FDR45,10.8,Low Fat,0.028919203,Snack Foods,240.9222,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,4171.604819
8739,NCN07,18.5,Non-Edible,0.034136703,Others,130.0284,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,2004.538992
8740,FDM51,12.07038502,Regular,0.045393469,Meat,102.2674,OUT019,28,Small,Tier 1,Grocery Store,Food,1246.692408,Low_Sales_Item_Type,260.3410404
8741,FDT52,10.03119577,Regular,0.047199898,Frozen Foods,244.9144,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,6510.082258
8742,FDL26,18,Low Fat,0.07319282,Canned,154.2972,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2755.51452
8743,NCZ42,10.5,Non-Edible,0.011287929,Household,238.9248,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3567.606254
8744,DRI47,13.93290191,Low Fat,0.036628533,Hard Drinks,145.6128,OUT019,28,Small,Tier 1,Grocery Store,Drinks,1264.622727,Low_Sales_Item_Type,386.9383213
8745,FDW40,14,Regular,0.105057952,Frozen Foods,141.1812,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2338.903957
8746,FDN34,15.6,Regular,0.06595278,Snack Foods,169.2132,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2957.163221
8747,FDS01,11.6,Low Fat,0.017741644,Canned,178.3686,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,3797.54314
8748,NCG55,16.25,Non-Edible,0.039225553,Household,116.2176,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1646.028412
8749,FDC11,20.5,Low Fat,0.141766029,Starchy Foods,87.4172,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,1321.821276
8750,FDX35,5.035,Regular,0.080236064,Breads,226.4036,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1329.897088,High_Sales_Item_Type,2782.806332
8751,NCB06,17.6,Non-Edible,0.082332074,Health and Hygiene,160.392,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,2510.097471
8752,FDR09,18.05858931,Low Fat,0.136085739,Snack Foods,259.8962,OUT019,28,Small,Tier 1,Grocery Store,Food,1373.949767,High_Sales_Item_Type,491.3320368
8753,FDC53,8.68,Low Fat,0.008885672,Frozen Foods,96.9384,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1758.479956
8754,FDY45,17.5,Low Fat,0.06595278,Snack Foods,255.2356,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,4158.109388
8755,FDA22,7.435,Low Fat,0.141355941,Starchy Foods,168.5158,OUT010,15,Medium,Tier 3,Grocery Store,Food,1306.324351,High_Sales_Item_Type,420.0991955
8756,FDE02,8.71,Low Fat,0.121227447,Canned,95.2778,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1748.315112
8757,FDW21,5.34,Regular,0.005975976,Snack Foods,100.8358,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1624.389586
8758,FDV34,10.695,Regular,0.011425458,Snack Foods,73.6038,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1307.656467
8759,FDS59,14.8,Regular,0.043961689,Breads,109.157,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,2076.379344
8760,NCW17,18,Non-Edible,0.01949589,Health and Hygiene,127.8994,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,2649.175706
8761,NCK54,12.15,Non-Edible,0.029523375,Household,117.215,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1982.608558
8762,FDG17,6.12748296,Regular,0.062751586,Frozen Foods,244.2486,OUT019,28,Small,Tier 1,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,600.8341619
8763,FDG35,21.2,Regular,0.06595278,Starchy Foods,173.0738,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,3157.853528
8764,FDD08,8.3,Low Fat,0.059175953,Fruits and Vegetables,37.8506,OUT010,15,Medium,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,130.3699898
8765,NCO07,9.06,Non-Edible,0.009831566,Others,211.156,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,3915.302306
8766,FDJ10,5.095,Regular,0.216762584,Snack Foods,142.2838,OUT010,15,Small,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,289.901468
8767,FDW36,11.15,Low Fat,0.057254675,Baking Goods,104.0622,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1692.889507
8768,FDW21,5.34,Regular,0.06595278,Snack Foods,101.0358,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,243.0569239
8769,FDY19,19.75,Low Fat,0.041598912,Fruits and Vegetables,118.0466,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2004.841031
8770,DRE03,19.6,Low Fat,0.024206741,Dairy,47.0718,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1340.311665,High_Sales_Item_Type,697.6750598
8771,NCC55,10.695,Non-Edible,0.063862271,Household,38.1848,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,758.3639584
8772,FDH52,9.42,Regular,0.073484791,Frozen Foods,63.6194,OUT010,15,Small,Tier 3,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,139.8659658
8773,FDO09,13.5,Regular,0.125983278,Snack Foods,264.691,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,4390.689208
8774,FDU43,19.35,Regular,0.058161092,Fruits and Vegetables,239.4564,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3323.175269
8775,FDX09,9,Low Fat,0.1092139,Snack Foods,175.037,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,431.0624675
8776,FDH40,12.07038502,Regular,0.138195491,Frozen Foods,83.1276,OUT019,28,Small,Tier 1,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,241.3666556
8777,FDW58,20.75,Low Fat,0.007595816,Snack Foods,104.4622,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1838.56378
8778,FDC47,15,Low Fat,0.11956313,Snack Foods,227.2694,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,4641.943343
8779,NCR41,17.85,Non-Edible,0.018020588,Health and Hygiene,94.4094,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,1535.023185
8780,DRG49,7.81,Low Fat,0.067442541,Soft Drinks,244.7486,OUT035,9,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,4765.178426
8781,FDC52,12.07038502,Regular,0.008239804,Dairy,152.2708,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1340.311665,High_Sales_Item_Type,4271.5137
8782,FDY13,12.1,Low Fat,0.030127406,Canned,74.567,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1231.633416
8783,FDY35,17.6,Regular,0.016014343,Breads,44.0402,OUT013,26,High,Tier 3,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,753.958309
8784,FDI35,14,Low Fat,0.041524729,Starchy Foods,181.7634,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,4163.646485
8785,NCU18,15.1,Non-Edible,0.055926872,Household,141.4496,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2311.447562
8786,FDY33,14.5,Regular,0.097597084,Snack Foods,158.5262,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,2529.333951
8787,FDC15,18.05858931,Low Fat,0.177107232,Dairy,157.5288,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1340.311665,High_Sales_Item_Type,3863.026187
8788,FDU01,20.25,Regular,0.06595278,Canned,186.4924,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,3560.552571
8789,NCU42,9,Non-Edible,0.019506654,Household,169.5474,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3263.350333
8790,NCV29,11.8,Non-Edible,0.022936556,Health and Hygiene,177.6686,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1218.181979,Low_Sales_Item_Type,2362.305934
8791,NCY30,20.25,Non-Edible,0.02610006,Household,182.8976,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3023.470983
8792,FDQ46,7.51,Low Fat,0.103974431,Snack Foods,112.1544,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1691.680965
8793,FDG58,10.03119577,Regular,0.086360962,Snack Foods,153.7972,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,3970.651591
8794,FDK33,17.85,Low Fat,0.011298801,Snack Foods,213.256,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,4335.847834
8795,NCD07,9.1,Non-Edible,0.055541153,Household,115.6518,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1342.534602
8796,NCX29,10.03119577,Non-Edible,0.088720803,Health and Hygiene,144.4102,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1218.181979,Low_Sales_Item_Type,3460.983951
8797,NCT42,5.88,Non-Edible,0.024866609,Household,148.3392,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2331.177079
8798,DRN59,15,Low Fat,0.064129493,Hard Drinks,45.906,OUT035,9,Small,Tier 2,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,739.5973059
8799,FDI44,16.1,Low Fat,0.100213917,Fruits and Vegetables,79.0328,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1463.187291
8800,FDA45,21.25,Low Fat,0.155621254,Snack Foods,178.237,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2072.804009
8801,FDP31,21.1,Regular,0.161832494,Fruits and Vegetables,65.7168,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,984.4691913
8802,FDY01,11.8,Regular,0.170283492,Canned,115.1834,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1857.584788
8803,FDT09,15.15,Regular,0.012313256,Snack Foods,132.8284,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,2020.391091
8804,DRH03,18.05858931,Low Fat,0.06595278,Dairy,94.812,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1340.311665,High_Sales_Item_Type,2272.720978
8805,FDA36,5.985,Low Fat,0.005689466,Baking Goods,186.6924,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1165.308787,Low_Sales_Item_Type,2340.385645
8806,NCF31,9.13,Non-Edible,0.052140695,Household,153.4024,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2318.105841
8807,FDG14,9,Regular,0.050579228,Canned,151.3024,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2660.491582
8808,FDG28,10.03119577,Regular,0.04904165,Frozen Foods,245.5144,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,6236.500619
8809,FDU14,17.75,Low Fat,0.034806679,Dairy,250.175,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3828.31209
8810,FDY47,8.151798319,Regular,0.095395258,Breads,131.131,OUT019,28,Small,Tier 1,Grocery Store,Food,1329.897088,High_Sales_Item_Type,271.5806523
8811,FDI56,7.325,Low Fat,0.093530571,Fruits and Vegetables,90.4146,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1449.460389
8812,DRD01,12.1,Regular,0.061124626,Soft Drinks,56.4614,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,742.6563902
8813,FDM22,14,Regular,0.06595278,Snack Foods,54.864,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1023.711004
8814,FDH33,12.85,Low Fat,0.121624114,Snack Foods,42.2428,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,616.464316
8815,DRZ24,7.535,Low Fat,0.081719458,Soft Drinks,118.444,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2307.534373
8816,NCQ38,16.35,Non-Edible,0.01336643,Others,105.228,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,1585.156649
8817,FDO16,6.12748296,Low Fat,0.015035032,Frozen Foods,84.025,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,2216.736986
8818,FDU07,12.07038502,Low Fat,0.059557164,Fruits and Vegetables,149.2366,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,3967.545047
8819,NCB07,19.2,Non-Edible,0.077443049,Household,194.511,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2585.338613
