,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Outlet
238,1133,6.12748296,0,0.08455456900000001,Snack Foods,109.8912,OUT027,28,1,2,3,895,1,1373.949767,0,5
239,1499,12.07038502,1,0.058451805,Health and Hygiene,79.9618,OUT027,28,1,2,3,1139,2,1218.181979,1,5
240,1472,17.25,1,0.113748685,Household,251.3724,OUT045,11,2,1,1,3089,2,1327.838316,0,7
241,1469,15.85,1,0.020603511,Household,42.7112,OUT017,6,2,1,1,3004,2,1327.838316,0,2
242,1505,18.85,1,0.052044976,Health and Hygiene,192.1846,OUT035,9,2,1,1,1693,2,1218.181979,1,6
243,1211,16.35,2,0.06276442900000001,Fruits and Vegetables,227.6062,OUT017,6,2,1,1,3172,1,1400.9239029999999,0,2
244,100,14.1,0,0.08797726199999999,Dairy,229.0668,OUT035,9,2,1,1,1681,0,1340.311665,0,6
245,553,7.905,0,0.010010425,Snack Foods,249.0408,OUT035,9,2,1,1,1988,1,1373.949767,0,6
246,1186,12.0,0,0.033946163,Canned,179.3976,OUT013,26,0,2,1,1818,1,1332.243074,0,1
247,1002,12.15,2,0.058414678,Fruits and Vegetables,163.4552,OUT035,9,2,1,1,3469,1,1400.9239029999999,0,6
248,606,10.1,0,0.027106459,Meat,75.367,OUT049,14,1,0,1,2699,1,1246.6924080000001,1,9
249,359,17.5,0,0.027022882999999998,Frozen Foods,262.491,OUT017,6,2,1,1,2657,1,1280.318926,1,2
250,40,18.05858931,0,0.058153409,Dairy,152.034,OUT019,28,2,0,0,1575,0,1340.311665,0,4
251,591,17.1,0,0.128937661,Fruits and Vegetables,112.3886,OUT018,4,1,2,2,657,1,1400.9239029999999,0,3
252,1042,7.785,0,0.088846306,Fruits and Vegetables,61.451,OUT049,14,1,0,1,3228,1,1400.9239029999999,0,9
253,526,11.8,2,0.09357779,Snack Foods,125.9704,OUT013,26,0,2,1,733,1,1373.949767,0,1
254,397,13.15,2,0.165694678,Fruits and Vegetables,171.8764,OUT045,11,2,1,1,2001,1,1400.9239029999999,0,7
255,777,6.12748296,0,0.148392623,Frozen Foods,41.5796,OUT019,28,2,0,0,2159,1,1280.318926,1,4
256,1077,8.5,0,0.098438394,Canned,51.1324,OUT017,6,2,1,1,1267,1,1332.243074,0,2
257,1343,8.645,1,0.143303291,Health and Hygiene,96.34100000000001,OUT013,26,0,2,1,775,2,1218.181979,1,1
258,1169,17.6,2,0.076276208,Meat,110.9202,OUT045,11,2,1,1,585,1,1246.6924080000001,1,7
259,877,9.1,0,0.175103435,Baking Goods,127.5362,OUT017,6,2,1,1,2423,1,1165.308787,1,2
260,538,12.8,2,0.023511371,Meat,225.9404,OUT013,26,0,2,1,2549,1,1246.6924080000001,1,1
261,102,7.63,0,0.06105276,Soft Drinks,95.4436,OUT035,9,2,1,1,371,0,1229.886669,1,6
262,409,9.285,2,0.049559042000000005,Frozen Foods,246.4144,OUT017,6,2,1,1,206,1,1280.318926,1,2
263,1197,13.6,2,0.119418124,Dairy,231.03,OUT045,11,2,1,1,2704,1,1340.311665,0,7
264,653,8.895,0,0.072545601,Breakfast,176.237,OUT045,11,2,1,1,645,1,1248.919095,1,7
265,1477,16.35,1,0.090486828,Household,195.21099999999998,OUT013,26,0,2,1,1241,2,1327.838316,0,1
266,410,17.6,0,0.056245075,Frozen Foods,43.3454,OUT013,26,0,2,1,4,1,1280.318926,1,1
267,407,7.975,0,0.014618973,Baking Goods,85.225,OUT013,26,0,2,1,75,1,1165.308787,1,1
268,429,15.85,0,0.04347912599999999,Starchy Foods,36.7164,OUT017,6,2,1,1,1589,1,1306.324351,0,2
269,635,15.7,0,0.045166237000000005,Frozen Foods,178.666,OUT013,26,0,2,1,1212,1,1280.318926,1,1
270,1070,8.985,2,0.057827101,Frozen Foods,128.83100000000002,OUT046,16,2,0,1,377,1,1280.318926,1,8
271,889,20.35,0,0.089394766,Dairy,260.1594,OUT013,26,0,2,1,910,1,1340.311665,0,1
272,815,6.59,0,0.10550944,Fruits and Vegetables,85.6908,OUT013,26,0,2,1,774,1,1400.9239029999999,0,1
273,573,19.85,0,0.005234153,Dairy,264.0884,OUT035,9,2,1,1,2852,1,1340.311665,0,6
274,593,16.85,0,0.036390174,Snack Foods,91.4488,OUT046,16,2,0,1,900,1,1373.949767,0,8
275,441,20.08910944,0,0.03292824,Meat,173.1738,OUT027,28,1,2,3,3182,1,1246.6924080000001,1,5
276,1210,16.75,0,0.081252534,Fruits and Vegetables,256.4988,OUT013,26,0,2,1,3204,1,1400.9239029999999,0,1
277,1169,17.6,2,0.076552407,Meat,110.5202,OUT017,6,1,1,1,2351,1,1246.6924080000001,1,2
278,553,7.905,0,0.016758568999999997,Snack Foods,250.4408,OUT010,15,2,2,0,2569,1,1373.949767,0,0
279,1223,18.05858931,0,0.044248175,Snack Foods,126.20200000000001,OUT027,28,1,2,3,1939,1,1373.949767,0,5
280,1239,7.785,2,0.038288087,Fruits and Vegetables,103.1964,OUT018,4,1,2,2,3192,1,1400.9239029999999,0,3
281,1552,7.825,1,0.186032678,Household,253.0698,OUT035,9,2,1,1,2934,2,1327.838316,0,6
282,1315,8.151798319,1,0.031867464,Household,101.0016,OUT027,28,1,2,3,934,2,1327.838316,0,5
283,35,20.75,0,0.021370201000000002,Soft Drinks,153.0024,OUT017,6,2,1,1,1043,0,1229.886669,1,2
284,511,12.07038502,0,0.193772568,Fruits and Vegetables,190.3846,OUT019,28,2,0,0,2822,1,1400.9239029999999,0,4
285,949,6.26,2,0.009866049,Meat,151.1366,OUT035,9,2,1,1,1036,1,1246.6924080000001,1,6
286,321,18.2,0,0.082551042,Fruits and Vegetables,147.3734,OUT010,15,1,2,0,1515,1,1400.9239029999999,0,0
287,1294,13.0,1,0.099729888,Household,46.306000000000004,OUT018,4,1,2,2,2778,2,1327.838316,0,3
288,232,20.25,2,0.018801549,Fruits and Vegetables,222.1772,OUT035,9,2,1,1,2771,1,1400.9239029999999,0,6
289,1498,8.695,1,0.11972145099999999,Household,95.5094,OUT049,14,1,0,1,216,2,1327.838316,0,9
290,47,7.27,0,0.071222087,Soft Drinks,113.5518,OUT045,11,2,1,1,2809,0,1229.886669,1,7
291,633,10.03119577,2,0.060371962,Breakfast,174.0712,OUT027,28,1,2,3,2043,1,1248.919095,1,5
292,368,12.85,0,0.033287541000000004,Fruits and Vegetables,198.4768,OUT045,11,2,1,1,340,1,1400.9239029999999,0,7
293,447,7.075,0,0.05858462,Dairy,142.7128,OUT018,4,1,2,2,727,1,1340.311665,0,3
294,1066,20.08910944,2,0.11679292,Baking Goods,196.21099999999998,OUT027,28,1,2,3,2748,1,1165.308787,1,5
295,1214,8.195,0,0.031452265,Baking Goods,94.3462,OUT049,14,1,0,1,3416,1,1165.308787,1,9
296,563,7.09,0,0.00721395,Baking Goods,47.9034,OUT035,9,2,1,1,2853,1,1165.308787,1,6
297,1398,6.095,1,0.081196619,Others,141.4154,OUT046,16,2,0,1,371,2,1162.562891,1,8
298,337,19.35,2,0.049916364000000005,Fruits and Vegetables,80.2644,OUT017,6,1,1,1,3437,1,1400.9239029999999,0,2
299,996,6.15,0,0.04627095,Baking Goods,99.3384,OUT046,16,2,0,1,1102,1,1165.308787,1,8
300,1027,18.05858931,2,0.02747716,Canned,87.9856,OUT027,28,1,2,3,1697,1,1332.243074,0,5
301,1032,20.08910944,2,0.10470453699999999,Fruits and Vegetables,125.2678,OUT019,28,2,0,0,1228,1,1400.9239029999999,0,4
302,1465,17.7,1,0.012540003000000001,Household,167.0474,OUT035,9,2,1,1,2874,2,1327.838316,0,6
303,706,17.85,0,0.147023834,Breads,93.7436,OUT018,4,1,2,2,123,1,1329.8970880000002,0,3
304,36,9.395,0,0.15965759599999998,Soft Drinks,224.972,OUT045,11,2,1,1,3243,0,1229.886669,1,7
305,140,15.75,0,0.141398626,Hard Drinks,250.5382,OUT017,6,2,1,1,1387,0,1264.622727,1,2
306,205,7.475,0,0.148821808,Fruits and Vegetables,241.2854,OUT045,11,2,1,1,2685,1,1400.9239029999999,0,7
307,823,7.075,0,0.06595278,Frozen Foods,98.0068,OUT018,4,1,2,2,3367,1,1280.318926,1,3
308,1135,6.445,0,0.029691762000000003,Baking Goods,92.6436,OUT046,16,2,0,1,41,1,1165.308787,1,8
309,1131,19.1,0,0.09671552300000001,Fruits and Vegetables,235.0958,OUT035,9,2,1,1,1564,1,1400.9239029999999,0,6
310,303,20.25,2,0.014790558999999998,Dairy,193.6162,OUT035,9,2,1,1,2036,1,1340.311665,0,6
311,145,15.0,2,0.054378253,Canned,59.1904,OUT046,16,2,0,1,2661,1,1332.243074,0,8
312,894,6.67,2,0.123428594,Snack Foods,89.1514,OUT046,16,2,0,1,1123,1,1373.949767,0,8
313,646,12.07038502,2,0.029943462999999997,Canned,60.222,OUT027,28,1,2,3,577,1,1332.243074,0,5
314,211,16.7,2,0.052368060999999994,Frozen Foods,112.7176,OUT013,26,0,2,1,3287,1,1280.318926,1,1
315,385,7.07,0,0.09386114400000001,Snack Foods,115.5834,OUT045,11,1,1,1,243,1,1373.949767,0,7
316,169,6.48,0,0.033968647000000005,Snack Foods,148.0076,OUT045,11,2,1,1,3379,1,1373.949767,0,7
317,240,19.0,2,0.173154079,Fruits and Vegetables,228.27200000000002,OUT010,15,0,2,0,2363,1,1400.9239029999999,0,0
318,230,13.35,0,0.139735226,Frozen Foods,147.5392,OUT045,11,2,1,1,2050,1,1280.318926,1,7
319,1190,6.12748296,0,0.043351895999999994,Fruits and Vegetables,146.6418,OUT027,28,1,2,3,2307,1,1400.9239029999999,0,5
320,141,10.03119577,0,0.042086652,Hard Drinks,122.4388,OUT027,28,1,2,3,2730,0,1264.622727,1,5
321,1146,9.695,2,0.12848269,Baking Goods,223.9404,OUT049,14,1,0,1,2549,1,1165.308787,1,9
322,18,15.0,0,0.049357077,Soft Drinks,62.6168,OUT017,6,2,1,1,3451,0,1229.886669,1,2
323,271,11.15,2,0.008326735,Dairy,149.9708,OUT017,6,2,1,1,795,1,1340.311665,0,2
324,223,20.85,0,0.021362955,Fruits and Vegetables,103.2306,OUT049,14,1,0,1,1131,1,1400.9239029999999,0,9
325,1368,9.8,1,0.151420934,Others,194.3478,OUT010,15,1,2,0,2045,2,1162.562891,1,0
326,1059,16.35,0,0.032511818,Meat,165.0842,OUT013,26,0,2,1,3489,1,1246.6924080000001,1,1
327,1242,9.6,2,0.022323658,Breads,101.29899999999999,OUT045,11,2,1,1,638,1,1329.8970880000002,0,7
328,1521,18.05858931,1,0.019292355,Health and Hygiene,129.9994,OUT027,28,1,2,3,1756,2,1218.181979,1,5
329,1065,13.35,0,0.048124442999999996,Breads,216.7166,OUT045,11,2,1,1,2070,1,1329.8970880000002,0,7
330,73,20.7,0,0.09261307,Dairy,76.367,OUT013,26,0,2,1,1575,0,1340.311665,0,1
331,690,15.966681900000001,0,0.094697274,Baking Goods,158.4604,OUT027,28,1,2,3,2245,1,1165.308787,1,5
332,1011,16.2,0,0.035984103999999996,Fruits and Vegetables,260.6278,OUT045,11,2,1,1,2314,1,1400.9239029999999,0,7
333,689,13.93290191,2,0.056596985,Snack Foods,230.9984,OUT027,28,1,2,3,3419,1,1373.949767,0,5
334,263,15.966681900000001,0,0.2047,Frozen Foods,76.867,OUT019,28,2,0,0,1052,1,1280.318926,1,4
335,691,20.08910944,2,0.020618324,Breakfast,129.3994,OUT027,28,1,2,3,879,1,1248.919095,1,5
336,1433,5.5,1,0.04709821,Others,101.3016,OUT046,16,2,0,1,1753,2,1162.562891,1,8
337,778,15.1,2,0.087584126,Fruits and Vegetables,221.7456,OUT045,11,2,1,1,3010,1,1400.9239029999999,0,7
338,373,15.7,2,0.038078899,Frozen Foods,122.9046,OUT017,6,2,1,1,828,1,1280.318926,1,2
339,617,7.895,2,0.095102092,Breakfast,104.4332,OUT017,6,2,1,1,1457,1,1248.919095,1,2
340,1206,18.05858931,2,0.011953901999999999,Canned,164.5184,OUT027,28,1,2,3,1409,1,1332.243074,0,5
341,839,17.35,2,0.062799379,Baking Goods,88.18299999999999,OUT013,26,0,2,1,2713,1,1165.308787,1,1
342,1542,7.285,1,0.031125708999999998,Household,174.3054,OUT013,26,0,2,1,2289,2,1327.838316,0,1
343,1544,20.25,1,0.026005891,Household,180.9976,OUT045,11,2,1,1,1350,2,1327.838316,0,7
344,520,18.05858931,0,0.09246392,Snack Foods,190.9504,OUT019,28,2,0,0,2026,1,1373.949767,0,4
345,83,15.85,0,0.107765165,Soft Drinks,59.5904,OUT049,14,1,0,1,3132,0,1229.886669,1,9
346,597,6.17,0,0.010647476999999999,Meat,66.3826,OUT049,14,1,0,1,780,1,1246.6924080000001,1,9
347,1430,19.5,1,0.015749341,Household,182.2608,OUT049,14,1,0,1,1737,2,1327.838316,0,9
348,1275,19.2,1,0.077628053,Household,197.611,OUT049,14,1,0,1,1629,2,1327.838316,0,9
349,1137,16.7,0,0.06595278,Canned,181.2292,OUT018,4,1,2,2,1242,1,1332.243074,0,3
350,773,20.85,2,0.056695731,Breads,104.0648,OUT018,4,1,2,2,727,1,1329.8970880000002,0,3
351,866,14.5,2,0.063993068,Breads,260.4594,OUT045,11,2,1,1,2746,1,1329.8970880000002,0,7
352,939,11.395,2,0.06952926200000001,Meat,233.1616,OUT013,26,0,2,1,2936,1,1246.6924080000001,1,1
353,77,7.97,0,0.034452949,Soft Drinks,174.0422,OUT046,16,2,0,1,1264,0,1229.886669,1,8
354,973,7.71,2,0.06670068,Snack Foods,55.2956,OUT049,14,1,0,1,232,1,1373.949767,0,9
355,446,19.25,2,0.034699737,Canned,141.7496,OUT046,16,2,0,1,2154,1,1332.243074,0,8
356,447,7.075,0,0.058346939,Dairy,142.2128,OUT046,16,2,0,1,1642,1,1340.311665,0,8
357,677,20.08910944,2,0.065203103,Meat,166.0816,OUT027,28,1,2,3,2582,1,1246.6924080000001,1,5
358,455,11.6,2,0.07892957099999999,Frozen Foods,79.9276,OUT046,16,2,0,1,125,1,1280.318926,1,8
359,539,8.151798319,0,0.18251488100000002,Fruits and Vegetables,98.77,OUT027,28,1,2,3,1335,1,1400.9239029999999,0,5
360,134,12.1,0,0.016895293000000002,Hard Drinks,178.56599999999997,OUT018,4,1,2,2,3393,0,1264.622727,1,3
361,1426,10.0,1,0.073379745,Health and Hygiene,118.244,OUT046,16,2,0,1,1374,2,1218.181979,1,8
362,1166,14.35,0,0.08075758,Baking Goods,81.896,OUT045,11,2,1,1,3371,1,1165.308787,1,7
363,934,10.395,0,0.11227149800000001,Snack Foods,58.222,OUT049,14,1,0,1,3046,1,1373.949767,0,9
364,1138,18.05858931,0,0.153741385,Dairy,182.6292,OUT019,28,2,0,0,686,1,1340.311665,0,4
365,420,8.1,0,0.127929521,Fruits and Vegetables,211.4902,OUT013,26,0,2,1,1913,1,1400.9239029999999,0,1
366,305,8.05,2,0.07838564,Fruits and Vegetables,256.4646,OUT035,9,2,1,1,2622,1,1400.9239029999999,0,6
367,880,9.195,2,0.078502143,Meat,108.7596,OUT017,6,2,1,1,1266,1,1246.6924080000001,1,2
368,612,20.7,2,0.047684831,Dairy,212.5876,OUT018,4,1,2,2,260,1,1340.311665,0,3
369,599,15.7,2,0.12315965599999999,Fruits and Vegetables,110.1544,OUT017,6,2,1,1,212,1,1400.9239029999999,0,2
370,1220,15.966681900000001,2,0.06595278,Fruits and Vegetables,60.2194,OUT027,28,1,2,3,624,1,1400.9239029999999,0,5
371,1527,18.05858931,1,0.053392944000000005,Health and Hygiene,193.8162,OUT019,28,2,0,0,2031,2,1218.181979,1,4
372,1273,16.5,1,0.036715907,Household,180.0318,OUT045,11,2,1,1,2097,2,1327.838316,0,7
373,1123,9.0,0,0.065236932,Snack Foods,176.437,OUT035,9,2,1,1,3254,1,1373.949767,0,6
374,726,6.785,2,0.041947547,Meat,41.2112,OUT013,26,0,2,1,3296,1,1246.6924080000001,1,1
375,1107,19.5,0,0.08288849599999999,Canned,178.6002,OUT018,4,1,2,2,229,1,1332.243074,0,3
376,209,7.575,0,0.055390120999999994,Dairy,195.2768,OUT046,16,2,0,1,2817,1,1340.311665,0,8
377,384,18.2,2,0.012194556,Fruits and Vegetables,57.7904,OUT013,26,0,2,1,406,1,1400.9239029999999,0,1
378,1018,16.75,0,0.060495243,Dairy,169.8106,OUT013,26,0,2,1,1696,1,1340.311665,0,1
379,1189,7.47,2,0.06595278,Frozen Foods,214.3218,OUT035,9,2,1,1,2242,1,1280.318926,1,6
380,1141,20.08910944,2,0.014753811,Fruits and Vegetables,231.7958,OUT027,28,1,2,3,2708,1,1400.9239029999999,0,5
381,853,18.05858931,0,0.160707489,Fruits and Vegetables,38.019,OUT027,28,1,2,3,292,1,1400.9239029999999,0,5
382,768,13.85,2,0.085622362,Meat,119.4124,OUT018,4,1,2,2,1024,1,1246.6924080000001,1,3
383,613,6.635,2,0.046350909,Frozen Foods,37.4506,OUT017,6,2,1,1,161,1,1280.318926,1,2
384,854,6.11,2,0.102920886,Fruits and Vegetables,130.4968,OUT046,16,2,0,1,1859,1,1400.9239029999999,0,8
385,214,15.25,0,0.026604781,Snack Foods,86.2198,OUT035,9,2,1,1,2940,1,1373.949767,0,6
386,269,15.85,0,0.06595278,Canned,96.4094,OUT035,9,2,1,1,216,1,1332.243074,0,6
387,963,15.2,0,0.031860325,Snack Foods,235.1248,OUT010,15,2,2,0,2456,1,1373.949767,0,0
388,747,13.93290191,2,0.06595278,Snack Foods,52.6666,OUT027,28,1,2,3,3162,1,1373.949767,0,5
389,35,20.75,0,0.021250002,Soft Drinks,150.5024,OUT046,16,2,0,1,1262,0,1229.886669,1,8
390,642,10.195,0,0.159936948,Frozen Foods,143.2154,OUT046,16,2,0,1,1240,1,1280.318926,1,8
391,1191,7.605,0,0.12950314599999999,Fruits and Vegetables,164.021,OUT045,11,2,1,1,2068,1,1400.9239029999999,0,7
392,1071,18.0,2,0.142688846,Fruits and Vegetables,88.5514,OUT046,16,2,0,1,3283,1,1400.9239029999999,0,8
393,968,13.93290191,0,0.179484411,Dairy,228.9352,OUT019,28,2,0,0,3411,1,1340.311665,0,4
394,1316,18.35,1,0.08916305599999999,Household,191.3504,OUT045,11,2,1,1,1701,2,1327.838316,0,7
395,815,6.59,0,0.105761491,Fruits and Vegetables,84.8908,OUT049,14,1,0,1,577,1,1400.9239029999999,0,9
396,689,13.8,2,0.056960814000000005,Snack Foods,230.0984,OUT049,14,1,0,1,1964,1,1373.949767,0,9
397,415,21.2,2,0.00704098,Starchy Foods,173.5738,OUT046,16,2,0,1,1511,1,1306.324351,0,8
398,1193,10.5,2,0.011026593999999999,Snack Foods,166.4842,OUT018,4,1,2,2,1309,1,1373.949767,0,3
399,1307,8.97,1,0.093203257,Household,52.7956,OUT045,11,2,1,1,39,2,1327.838316,0,7
400,1371,10.03119577,1,0.026916793999999997,Others,50.9666,OUT027,28,1,2,3,3162,2,1162.562891,1,5
401,1357,10.6,1,0.035264298,Health and Hygiene,86.1224,OUT045,11,2,1,1,2235,2,1218.181979,1,7
402,965,13.65,0,0.015908423999999997,Breads,231.1668,OUT035,9,2,1,1,3112,1,1329.8970880000002,0,6
403,1535,19.0,1,0.017719277,Health and Hygiene,211.0244,OUT046,16,2,0,1,2016,2,1218.181979,1,8
404,1003,15.966681900000001,2,0.035334201,Snack Foods,115.3518,OUT027,28,1,2,3,1043,1,1373.949767,0,5
405,1086,6.12748296,0,0.065652494,Baking Goods,48.9034,OUT019,28,2,0,0,2478,1,1165.308787,1,4
406,370,6.865,0,0.056919038,Snack Foods,212.8218,OUT049,14,1,0,1,2837,1,1373.949767,0,9
407,652,10.8,2,0.048143292000000004,Baking Goods,40.2138,OUT046,16,2,0,1,3110,1,1165.308787,1,8
408,821,16.7,0,0.022047313,Dairy,110.2886,OUT013,26,0,2,1,745,1,1340.311665,0,1
409,139,18.05858931,0,0.090427268,Hard Drinks,126.2336,OUT027,28,1,2,3,1661,0,1264.622727,1,5
410,906,15.15,0,0.027779254,Baking Goods,150.1708,OUT046,16,2,0,1,436,1,1165.308787,1,8
411,1556,10.5,1,0.06595278,Household,238.3248,OUT010,15,1,2,0,3147,2,1327.838316,0,0
412,1245,17.6,0,0.008033611,Dairy,174.2422,OUT018,4,1,2,2,2260,1,1340.311665,0,3
413,441,19.35,0,0.033088472,Meat,175.4738,OUT046,16,2,0,1,2641,1,1246.6924080000001,1,8
414,1283,15.7,1,0.160663021,Household,59.4562,OUT046,16,2,0,1,3320,2,1327.838316,0,8
415,245,18.1,0,0.178975721,Dairy,155.5288,OUT017,6,2,1,1,493,1,1340.311665,0,2
416,363,10.195,2,0.017627888,Starchy Foods,239.6538,OUT035,9,2,1,1,1130,1,1306.324351,0,6
417,1095,10.03119577,0,0.0194158,Breads,41.6454,OUT019,28,2,0,0,3322,1,1329.8970880000002,0,4
418,222,6.655,0,0.016993225,Fruits and Vegetables,211.0586,OUT045,11,2,1,1,3337,1,1400.9239029999999,0,7
419,1284,19.0,1,0.027139012999999997,Household,127.3336,OUT017,6,2,1,1,1504,2,1327.838316,0,2
420,823,7.075,0,0.03777249,Frozen Foods,98.0068,OUT010,15,1,2,0,1483,1,1280.318926,1,0
421,203,13.15,0,0.036746479,Frozen Foods,181.2976,OUT045,11,2,1,1,1701,1,1280.318926,1,7
422,1101,20.1,2,0.022460102000000003,Fruits and Vegetables,226.8036,OUT049,14,1,0,1,1802,1,1400.9239029999999,0,9
423,165,20.35,2,0.06595278,Dairy,256.7672,OUT018,4,1,2,2,2788,1,1340.311665,0,3
424,1505,18.85,1,0.05213575,Health and Hygiene,190.1846,OUT049,14,1,0,1,3066,2,1218.181979,1,9
425,1211,16.35,2,0.062508438,Fruits and Vegetables,227.1062,OUT049,14,1,0,1,2795,1,1400.9239029999999,0,9
426,1049,11.3,0,0.007309544,Meat,196.2426,OUT018,4,1,2,2,2547,1,1246.6924080000001,1,3
427,673,17.5,0,0.015623753999999998,Fruits and Vegetables,182.6266,OUT018,4,1,2,2,1624,1,1400.9239029999999,0,3
428,1071,18.0,2,0.14297822300000002,Fruits and Vegetables,87.4514,OUT045,11,2,1,1,3283,1,1400.9239029999999,0,7
429,1236,7.935,0,0.017191055,Dairy,51.535,OUT045,11,2,1,1,3342,1,1340.311665,0,7
430,1085,6.12748296,0,0.143592939,Baking Goods,37.3164,OUT019,28,2,0,0,2012,1,1165.308787,1,4
431,967,20.25,2,0.011995271000000002,Canned,184.5924,OUT046,16,2,0,1,2567,1,1332.243074,0,8
432,362,15.5,2,0.15717236,Snack Foods,149.1418,OUT049,14,1,0,1,2867,1,1373.949767,0,9
433,65,18.05858931,0,0.061393095,Dairy,91.81200000000001,OUT019,28,2,0,0,1971,0,1340.311665,0,4
434,1089,6.12748296,2,0.264124669,Meat,155.7314,OUT019,28,2,0,0,474,1,1246.6924080000001,1,4
435,80,15.35,0,0.020310046000000002,Soft Drinks,218.0508,OUT013,26,0,2,1,1565,0,1229.886669,1,1
436,1466,10.1,1,0.054630834,Health and Hygiene,200.2084,OUT046,16,2,0,1,505,2,1218.181979,1,8
437,211,16.7,2,0.052517969000000005,Frozen Foods,115.4176,OUT045,11,2,1,1,3102,1,1280.318926,1,7
438,612,20.7,2,0.047565208,Dairy,213.4876,OUT049,14,1,0,1,774,1,1340.311665,0,9
439,198,16.0,0,0.060797393,Starchy Foods,223.8404,OUT013,26,0,2,1,1909,1,1306.324351,0,1
440,491,14.0,0,0.041291168999999996,Starchy Foods,180.7634,OUT046,16,2,0,1,974,1,1306.324351,0,8
441,1122,12.85,0,0.022604051,Fruits and Vegetables,181.4318,OUT046,16,2,0,1,1810,1,1400.9239029999999,0,8
442,773,20.85,2,0.056580227999999996,Breads,105.6648,OUT045,11,2,1,1,2966,1,1329.8970880000002,0,7
443,1355,12.35,1,0.16419682300000002,Household,120.5124,OUT049,14,1,0,1,940,2,1327.838316,0,9
444,530,6.85,0,0.022976497000000002,Frozen Foods,261.6594,OUT018,4,1,2,2,1794,1,1280.318926,1,3
445,972,10.3,0,0.027310252,Fruits and Vegetables,101.0042,OUT035,9,2,1,1,263,1,1400.9239029999999,0,6
446,874,8.151798319,2,0.141975462,Snack Foods,49.6008,OUT019,28,2,0,0,2568,1,1373.949767,0,4
447,68,8.775,0,0.06595278,Dairy,45.9428,OUT013,26,0,2,1,3276,0,1340.311665,0,1
448,1511,18.85,1,0.01619866,Health and Hygiene,129.2626,OUT017,6,2,1,1,1632,2,1218.181979,1,2
449,1435,20.08910944,1,0.014205168,Household,56.7614,OUT027,28,1,2,3,1193,2,1327.838316,0,5
450,332,14.85,0,0.09344495,Baking Goods,141.0812,OUT035,9,2,1,1,128,1,1165.308787,1,6
451,464,20.5,2,0.019199733,Frozen Foods,84.3592,OUT046,16,2,0,1,684,1,1280.318926,1,8
452,1225,7.84,2,0.15412025199999999,Canned,51.935,OUT018,4,1,2,2,826,1,1332.243074,0,3
453,1090,18.25,0,0.089004389,Frozen Foods,196.7452,OUT045,11,1,1,1,3473,1,1280.318926,1,7
454,1004,10.3,2,0.011117041000000001,Snack Foods,85.854,OUT013,26,0,2,1,1326,1,1373.949767,0,1
455,1311,12.5,1,0.103422709,Household,169.9448,OUT035,9,2,1,1,1476,2,1327.838316,0,6
456,889,20.08910944,0,0.089035961,Dairy,260.5594,OUT027,28,1,2,3,3410,1,1340.311665,0,5
457,200,20.25,2,0.102723919,Canned,93.212,OUT046,16,2,0,1,796,1,1332.243074,0,8
458,7,15.966681900000001,2,0.024733134,Soft Drinks,40.2822,OUT027,28,1,2,3,272,0,1229.886669,1,5
459,1290,15.0,1,0.044871033,Health and Hygiene,140.3838,OUT013,26,0,2,1,1219,2,1218.181979,1,1
460,789,8.325,0,0.029760052000000002,Fruits and Vegetables,38.7138,OUT013,26,0,2,1,1429,1,1400.9239029999999,0,1
461,154,15.85,0,0.078999287,Canned,38.6506,OUT017,6,2,1,1,3228,1,1332.243074,0,2
462,1227,13.1,0,0.020870744,Dairy,117.3782,OUT046,16,2,0,1,664,1,1340.311665,0,8
463,1516,6.26,1,0.031599715,Household,111.3228,OUT017,6,2,1,1,1154,2,1327.838316,0,2
464,87,17.25,0,0.042413704,Dairy,173.1764,OUT018,4,1,2,2,2336,0,1340.311665,0,3
465,710,5.765,0,0.072284689,Frozen Foods,119.9098,OUT035,9,2,1,1,872,1,1280.318926,1,6
466,1488,13.6,1,0.009984847,Household,175.437,OUT013,26,0,2,1,783,2,1327.838316,0,1
467,439,10.5,0,0.052852620999999995,Frozen Foods,88.78299999999999,OUT017,6,1,1,1,887,1,1280.318926,1,2
468,407,7.975,0,0.014660821000000001,Baking Goods,85.125,OUT045,11,2,1,1,1313,1,1165.308787,1,7
469,861,12.65,2,0.076354362,Frozen Foods,192.1846,OUT018,4,1,2,2,134,1,1280.318926,1,3
470,1333,12.3,1,0.07670963900000001,Household,247.84599999999998,OUT045,11,2,1,1,1820,2,1327.838316,0,7
471,172,5.985,0,0.005677876,Baking Goods,184.8924,OUT045,11,2,1,1,567,1,1165.308787,1,7
472,1012,15.966681900000001,0,0.06595278,Fruits and Vegetables,184.7266,OUT027,28,1,2,3,3299,1,1400.9239029999999,0,5
473,923,15.15,2,0.012282366000000001,Snack Foods,132.5284,OUT049,14,1,0,1,607,1,1373.949767,0,9
474,987,12.35,0,0.026681262,Canned,56.4246,OUT046,16,2,0,1,3298,1,1332.243074,0,8
475,566,14.3,0,0.127541722,Frozen Foods,84.9224,OUT046,16,2,0,1,179,1,1280.318926,1,8
